# 1st dimension: Re = np.logspace(np.log10(1.4e6), np.log10(1.05e7), 20); 2nd dimension: alpha = np.arange(-5., 5.5, .5)
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.357603162527084351e-01,-2.109291106462478638e-01,-1.791670173406600952e-01,-1.426605135202407837e-01,-1.019857525825500488e-01,-5.795336887240409851e-02,-1.109621860086917877e-02,3.837454691529273987e-02,9.041588753461837769e-02,nan,nan,nan,2.943637967109680176e-01,3.171707391738891602e-01,3.663603365421295166e-01,4.213567674160003662e-01,5.003468990325927734e-01,5.526275634765625000e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.910226285457611084e-01,3.412079215049743652e-01,3.873904943466186523e-01,4.466653466224670410e-01,5.001842975616455078e-01,5.522491931915283203e-01,nan,6.497981548309326172e-01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.392738759517669678e-01,2.905343174934387207e-01,3.409214913845062256e-01,3.877023160457611084e-01,4.464560449123382568e-01,4.999530613422393799e-01,nan,nan,6.563370227813720703e-01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.351957112550735474e-01,2.874970436096191406e-01,3.385489583015441895e-01,3.913694024085998535e-01,4.454617202281951904e-01,4.984614849090576172e-01,5.513736009597778320e-01,6.043238043785095215e-01,6.572549343109130859e-01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.042653322219848633e-01,6.573858857154846191e-01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
